SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;32;6,5;32;6,5;32;6,0;32;6,0;6,3
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;0251;m&o;management en organisatie;;0;0;19;5,9;19;5,9;19;6,2;19;6,2;6,1
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;0270;te;tekenen;;0;0;12;7,1;12;7,1;12;6,2;12;6,2;6,7
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;G;14;14;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;V;40;40;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;54;6,6;54;6,6;54;6,2;54;6,2;6,4
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;54;6,7;54;6,7;54;6,3;54;6,3;6,6
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;12;6,6;12;6,6;12;6,1;12;6,1;6,5
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;22;6,5;22;6,5;22;5,7;22;5,7;6,1
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;1018;biol;biologie;;0;0;21;6,2;21;6,2;21;6,3;21;6,3;6,3
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;1019;maat;maatschappijleer;;0;0;54;6,8;0;0,0;0;0,0;0;0,0;6,8
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;10;10;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;44;44;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;1021;ges;geschiedenis;;0;0;41;6,5;41;6,5;41;6,6;41;6,6;6,6
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;1022;econ;economie;;0;0;45;5,8;45;5,8;45;6,3;45;6,3;6,1
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;1023;nat;natuurkunde;;0;0;11;6,3;11;6,3;11;7,1;11;7,1;6,8
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;1024;wisA;wiskunde A;;0;0;34;5,7;34;5,7;34;6,3;34;6,3;6,1
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;1025;wisB;wiskunde B;;0;0;11;5,4;11;5,4;11;6,3;11;6,3;5,8
2011;15OM;00;Het Schoonhovens College;0608;SCHOONHOVEN;SCHOONHOVEN;Zuid-Holland;HAVO;1028;schk;scheikunde;;0;0;13;6,4;13;6,4;13;5,5;13;5,5;5,8
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;15;6,0;15;6,0;15;5,9;15;5,9;5,9
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;0161;in;informatica;;0;0;20;6,5;0;0,0;0;0,0;0;0,0;6,7
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;0251;m&o;management en organisatie;;0;0;18;6,4;18;6,4;18;6,6;18;6,6;6,6
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;G;34;34;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;V;38;38;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;72;6,5;72;6,5;72;6,3;72;6,3;6,5
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;72;6,6;72;6,6;72;6,7;72;6,7;6,6
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;18;6,6;18;6,6;18;6,7;18;6,7;6,7
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;24;6,1;24;6,1;24;6,1;24;6,1;6,1
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1018;biol;biologie;;0;0;20;6,5;20;6,5;20;6,2;20;6,2;6,4
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1019;maat;maatschappijleer;;0;0;72;6,8;0;0,0;0;0,0;0;0,0;6,8
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;18;18;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;54;54;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1021;ges;geschiedenis;;0;0;41;6,0;41;6,0;41;7,0;41;7,0;6,6
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1022;econ;economie;;0;0;36;5,8;36;5,8;36;6,6;36;6,6;6,3
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1023;nat;natuurkunde;;0;0;17;6,5;17;6,5;17;7,3;17;7,3;6,8
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1024;wisA;wiskunde A;;0;0;49;6,4;49;6,4;49;6,7;49;6,7;6,6
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1025;wisB;wiskunde B;;0;0;20;5,2;20;5,2;20;6,3;20;6,3;5,7
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1028;schk;scheikunde;;0;0;31;5,6;31;5,6;31;6,5;31;6,5;6,0
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;14;6,6;14;6,6;14;6,4;14;6,4;6,4
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1034;maw;maatschappijwetenschappen;;0;0;20;6,2;20;6,2;20;6,3;20;6,3;6,4
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;15;6,9;0;0,0;0;0,0;0;0,0;7,0
2011;15QW;00;RGO;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;7;7,4;0;0,0;0;0,0;0;0,0;7,4
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;0131;ak;aardrijkskunde;;0;0;20;6,3;20;6,3;20;6,2;20;6,2;6,3
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;0161;in;informatica;;0;0;32;6,8;0;0,0;0;0,0;0;0,0;7,0
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;0251;m&o;management en organisatie;;0;0;44;6,2;44;6,2;44;5,9;44;5,9;6,0
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;0270;te;tekenen;;0;0;30;6,9;30;6,9;30;6,1;30;6,1;6,5
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;0301;anw;algemene natuurwetenschappen;;0;0;2;6,8;0;0,0;0;0,0;0;0,0;7,0
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;0353;lo;lichamelijke opvoeding;G;25;25;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;0353;lo;lichamelijke opvoeding;V;82;82;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;107;6,5;107;6,5;107;5,7;107;5,7;6,1
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;107;6,6;107;6,6;107;5,8;107;5,8;6,3
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;5;6,4;5;6,4;5;6,0;5;6,0;6,2
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;33;6,5;33;6,5;33;5,7;33;5,7;6,1
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1012;s-e;Spaanse taal en literatuur (elementair);;0;0;9;7,1;0;0,0;0;0,0;0;0,0;7,1
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1018;biol;biologie;;0;0;43;6,3;43;6,3;43;6,0;43;6,0;6,2
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1019;maat;maatschappijleer;;0;0;107;7,1;0;0,0;0;0,0;0;0,0;7,2
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;32;32;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;75;75;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1021;ges;geschiedenis;;0;0;75;6,2;75;6,2;75;6,8;75;6,8;6,5
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1022;econ;economie;;0;0;73;6,4;73;6,4;73;6,2;73;6,2;6,3
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1023;nat;natuurkunde;;0;0;26;6,9;26;6,9;26;7,0;26;7,0;7,0
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1024;wisA;wiskunde A;;0;0;79;6,0;79;6,0;79;5,8;79;5,8;6,0
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1025;wisB;wiskunde B;;0;0;20;5,4;20;5,4;20;6,1;20;6,1;5,9
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1028;schk;scheikunde;;0;0;37;6,1;37;6,1;37;6,9;37;6,9;6,6
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1034;maw;maatschappijwetenschappen;;0;0;50;6,6;50;6,6;50;5,7;50;5,7;6,3
2011;15VQ;00;Stellingwerf College;0085;OOSTSTELLINGWERF;OOSTERWOLDE FR;Friesland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;27;6,2;0;0,0;0;0,0;0;0,0;6,4
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;7;6,2;7;6,2;7;5,8;7;5,8;6,1
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;0161;in;informatica;;0;0;27;7,0;0;0,0;0;0,0;0;0,0;7,0
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;0251;m&o;management en organisatie;;0;0;39;6,2;39;6,2;39;6,2;39;6,2;6,2
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;0270;te;tekenen;;0;0;19;6,5;19;6,5;19;5,4;19;5,4;6,0
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;G;13;13;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;V;67;67;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;80;6,1;80;6,1;80;6,4;80;6,4;6,3
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;80;6,4;80;6,4;80;6,1;80;6,1;6,3
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;20;6,6;20;6,6;20;6,2;20;6,2;6,4
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;13;6,3;13;6,3;13;5,6;13;5,6;6,0
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1018;biol;biologie;;0;0;16;6,0;16;6,0;16;6,3;16;6,3;6,3
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1019;maat;maatschappijleer;;0;0;80;6,5;0;0,0;0;0,0;0;0,0;6,5
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;70;70;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;10;10;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1021;ges;geschiedenis;;0;0;54;5,9;54;5,9;54;6,1;54;6,1;6,1
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1022;econ;economie;;0;0;36;6,3;36;6,3;36;6,4;36;6,4;6,4
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1023;nat;natuurkunde;;0;0;26;5,9;26;5,9;26;6,1;26;6,1;6,0
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1024;wisA;wiskunde A;;0;0;48;5,7;48;5,7;48;5,8;48;5,8;5,8
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1025;wisB;wiskunde B;;0;0;24;5,4;24;5,4;24;5,6;24;5,6;5,5
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1028;schk;scheikunde;;0;0;27;6,2;27;6,2;27;6,5;27;6,5;6,4
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1034;maw;maatschappijwetenschappen;;0;0;18;6,2;18;6,2;18;6,1;18;6,1;6,2
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1036;hndv;handvaardigheid;;0;0;11;6,6;11;6,6;11;5,4;11;5,4;6,1
2011;15XV;00;Reg SGM Hoeksche Waard;0584;OUD-BEIJERLAND;OUD-BEIJERLAND;Zuid-Holland;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;16;6,4;0;0,0;0;0,0;0;0,0;6,4
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;0131;ak;aardrijkskunde;;0;0;51;6,2;51;6,2;51;6,3;51;6,3;6,4
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;0161;in;informatica;;0;0;31;6,2;0;0,0;0;0,0;0;0,0;6,2
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;0251;m&o;management en organisatie;;0;0;35;5,9;35;5,9;35;5,8;35;5,8;6,0
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;0260;mu;muziek;;0;0;17;6,4;17;6,4;17;6,2;17;6,2;6,4
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;0270;te;tekenen;;0;0;28;6,2;28;6,2;28;5,3;28;5,3;5,9
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;0311;fi;filosofie;;0;0;12;6,9;12;6,9;12;6,2;12;6,2;6,5
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;0353;lo;lichamelijke opvoeding;G;85;85;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;0353;lo;lichamelijke opvoeding;V;68;68;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;159;6,1;159;6,1;159;6,1;159;6,1;6,2
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;157;6,2;157;6,2;157;6,3;157;6,3;6,3
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;23;5,7;23;5,7;23;5,7;23;5,7;5,8
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;41;6,0;41;6,0;41;5,5;41;5,5;5,8
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1018;biol;biologie;;0;0;55;6,3;55;6,3;55;6,3;55;6,3;6,4
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1019;maat;maatschappijleer;;0;0;152;6,3;0;0,0;0;0,0;0;0,0;6,3
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;37;37;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;116;116;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1021;ges;geschiedenis;;0;0;95;6,2;95;6,2;95;6,6;95;6,6;6,4
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1022;econ;economie;;0;0;64;6,1;64;6,1;64;5,7;64;5,7;6,0
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1023;nat;natuurkunde;;0;0;17;6,2;17;6,2;17;7,4;17;7,4;6,8
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1024;wisA;wiskunde A;;0;0;74;6,1;74;6,1;74;6,6;74;6,6;6,4
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1025;wisB;wiskunde B;;0;0;47;5,8;47;5,8;47;6,0;47;6,0;6,0
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1028;schk;scheikunde;;0;0;64;5,9;64;5,9;64;6,7;64;6,7;6,3
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1034;maw;maatschappijwetenschappen;;0;0;42;6,4;42;6,4;42;5,8;42;5,8;6,1
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;47;6,6;0;0,0;0;0,0;0;0,0;6,6
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1036;hndv;handvaardigheid;;0;0;14;6,2;14;6,2;14;5,2;14;5,2;5,6
2011;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;39;7,0;0;0,0;0;0,0;0;0,0;7,0
2011;16CX;00;Regius College Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;60;6,1;60;6,1;60;6,3;60;6,3;6,2
2011;16CX;00;Regius College Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;HAVO;0161;in;informatica;;0;0;36;7,0;0;0,0;0;0,0;0;0,0;7,0
2011;16CX;00;Regius College Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;HAVO;0251;m&o;management en organisatie;;0;0;63;6,1;63;6,1;63;7,0;63;7,0;6,5
2011;16CX;00;Regius College Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;HAVO;0311;fi;filosofie;;0;0;27;7,1;27;7,1;27;6,5;27;6,5;6,8
2011;16CX;00;Regius College Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;HAVO;0353;lo;lichamelijke opvoeding;G;86;86;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;16CX;00;Regius College Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;HAVO;0353;lo;lichamelijke opvoeding;V;102;102;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;16CX;00;Regius College Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;188;6,6;188;6,6;188;5,9;188;5,9;6,3
2011;16CX;00;Regius College Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;188;6,2;188;6,2;188;6,4;188;6,4;6,3
2011;16CX;00;Regius College Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;24;6,4;24;6,4;24;6,9;24;6,9;6,6
2011;16CX;00;Regius College Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;42;6,2;42;6,2;42;5,8;42;5,8;6,1
2011;16CX;00;Regius College Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;HAVO;1012;s-e;Spaanse taal en literatuur (elementair);;0;0;12;7,1;0;0,0;0;0,0;0;0,0;7,1
